date,product_id,prod_type,sales_forecast,actual_sales
2025-02-20,SKU-0007,Electronics,10.28,12.64
2025-02-21,SKU-0007,Electronics,9.1,11.78
2025-02-22,SKU-0007,Electronics,7.99,8.86
2025-02-23,SKU-0007,Electronics,9.91,12.03
2025-02-24,SKU-0007,Electronics,7.9,6.94
2025-02-25,SKU-0007,Electronics,9.21,11.4
2025-02-26,SKU-0007,Electronics,6.8,6.64
2025-02-27,SKU-0007,Electronics,6.02,0.0
2025-02-28,SKU-0007,Electronics,8.54,10.06
2025-03-01,SKU-0007,Electronics,10.29,5.42
2025-03-02,SKU-0007,Electronics,9.47,3.93
2025-03-03,SKU-0007,Electronics,10.88,8.16
2025-03-04,SKU-0007,Electronics,10.65,13.02
2025-03-05,SKU-0007,Electronics,6.34,3.51
2025-03-06,SKU-0007,Electronics,8.84,6.73
2025-03-07,SKU-0007,Electronics,8.35,7.14
2025-03-08,SKU-0007,Electronics,6.21,0.64
2025-03-09,SKU-0007,Electronics,10.64,9.23
2025-03-10,SKU-0007,Electronics,7.04,8.78
2025-03-11,SKU-0007,Electronics,10.5,9.81
2025-03-12,SKU-0007,Electronics,7.47,8.72
2025-03-13,SKU-0007,Electronics,5.44,6.0
2025-03-14,SKU-0007,Electronics,9.26,10.96
2025-03-15,SKU-0007,Electronics,5.91,4.01
2025-03-16,SKU-0007,Electronics,8.44,8.69
2025-03-17,SKU-0007,Electronics,9.12,12.86
2025-03-18,SKU-0007,Electronics,7.17,5.92
2025-03-19,SKU-0007,Electronics,10.46,11.2
2025-03-20,SKU-0007,Electronics,10.69,11.41
2025-03-21,SKU-0007,Electronics,5.84,2.51
2025-03-22,SKU-0007,Electronics,6.69,8.34
2025-03-23,SKU-0007,Electronics,12.57,17.2
2025-03-24,SKU-0007,Electronics,9.84,12.75
2025-03-25,SKU-0007,Electronics,7.0,4.11
2025-03-26,SKU-0007,Electronics,9.86,10.9
2025-03-27,SKU-0007,Electronics,8.37,9.34
2025-03-28,SKU-0007,Electronics,8.81,12.02
2025-03-29,SKU-0007,Electronics,12.38,13.74
2025-03-30,SKU-0007,Electronics,11.89,13.18
2025-03-31,SKU-0007,Electronics,7.24,9.13
2025-04-01,SKU-0007,Electronics,5.37,8.01
2025-04-02,SKU-0007,Electronics,5.77,6.49
2025-04-03,SKU-0007,Electronics,6.47,7.85
2025-04-04,SKU-0007,Electronics,8.09,4.11
2025-04-05,SKU-0007,Electronics,10.63,9.19
2025-04-06,SKU-0007,Electronics,11.96,11.96
2025-04-07,SKU-0007,Electronics,8.95,6.56
2025-04-08,SKU-0007,Electronics,6.98,5.83
2025-04-09,SKU-0007,Electronics,9.87,14.07
2025-04-10,SKU-0007,Electronics,6.55,9.24
2025-04-11,SKU-0007,Electronics,3.82,0.83
2025-04-12,SKU-0007,Electronics,7.87,4.49
2025-04-13,SKU-0007,Electronics,7.03,8.06
2025-04-14,SKU-0007,Electronics,7.73,8.68
2025-04-15,SKU-0007,Electronics,9.54,10.2
2025-04-16,SKU-0007,Electronics,9.47,9.3
2025-04-17,SKU-0007,Electronics,5.78,8.42
2025-04-18,SKU-0007,Electronics,6.98,4.64
2025-04-19,SKU-0007,Electronics,9.43,7.15
2025-04-20,SKU-0007,Electronics,9.35,10.21
2025-04-21,SKU-0007,Electronics,8.85,6.6
2025-04-22,SKU-0007,Electronics,7.17,9.86
2025-04-23,SKU-0007,Electronics,9.14,14.33
2025-04-24,SKU-0007,Electronics,10.51,13.37
2025-04-25,SKU-0007,Electronics,5.37,7.28
2025-04-26,SKU-0007,Electronics,9.67,8.29
2025-04-27,SKU-0007,Electronics,10.52,12.88
2025-04-28,SKU-0007,Electronics,9.14,6.95
2025-04-29,SKU-0007,Electronics,9.63,8.03
2025-04-30,SKU-0007,Electronics,8.57,7.82
2025-05-01,SKU-0007,Electronics,7.7,9.62
2025-05-02,SKU-0007,Electronics,6.06,10.92
2025-05-03,SKU-0007,Electronics,6.12,4.63
2025-05-04,SKU-0007,Electronics,10.91,12.37
2025-05-05,SKU-0007,Electronics,7.93,7.79
2025-05-06,SKU-0007,Electronics,8.95,8.38
2025-05-07,SKU-0007,Electronics,10.92,13.02
2025-05-08,SKU-0007,Electronics,9.87,7.46
2025-05-09,SKU-0007,Electronics,7.97,7.22
2025-05-10,SKU-0007,Electronics,7.74,8.64
2025-05-11,SKU-0007,Electronics,9.08,10.72
2025-05-12,SKU-0007,Electronics,5.98,10.28
2025-05-13,SKU-0007,Electronics,6.33,6.88
2025-05-14,SKU-0007,Electronics,9.7,8.28
2025-05-15,SKU-0007,Electronics,9.82,6.75
2025-05-16,SKU-0007,Electronics,11.02,11.05
2025-05-17,SKU-0007,Electronics,8.54,7.79
2025-05-18,SKU-0007,Electronics,11.76,10.3
2025-05-19,SKU-0007,Electronics,6.61,6.06
2025-05-20,SKU-0007,Electronics,5.75,10.3
2025-05-21,SKU-0007,Electronics,6.97,9.05
2025-05-22,SKU-0007,Electronics,8.52,6.06
2025-05-23,SKU-0007,Electronics,8.09,10.05
2025-05-24,SKU-0007,Electronics,9.34,12.32
2025-05-25,SKU-0007,Electronics,12.16,14.46
2025-05-26,SKU-0007,Electronics,7.17,4.48
2025-05-27,SKU-0007,Electronics,6.86,7.36
2025-05-28,SKU-0007,Electronics,9.18,3.75
2025-05-29,SKU-0007,Electronics,8.07,8.47
2025-05-30,SKU-0007,Electronics,7.53,10.76
2025-05-31,SKU-0007,Electronics,10.54,13.82
2025-06-01,SKU-0007,Electronics,9.67,12.01
2025-06-02,SKU-0007,Electronics,11.35,14.63
2025-06-03,SKU-0007,Electronics,5.89,5.26
2025-06-04,SKU-0007,Electronics,7.38,8.61
2025-06-05,SKU-0007,Electronics,9.44,7.35
2025-06-06,SKU-0007,Electronics,8.2,3.15
2025-06-07,SKU-0007,Electronics,12.56,11.28
2025-06-08,SKU-0007,Electronics,10.19,9.42
2025-06-09,SKU-0007,Electronics,10.35,3.26
2025-06-10,SKU-0007,Electronics,8.02,7.76
2025-06-11,SKU-0007,Electronics,7.15,11.46
2025-06-12,SKU-0007,Electronics,6.28,8.21
2025-06-13,SKU-0007,Electronics,8.76,11.92
2025-06-14,SKU-0007,Electronics,8.32,6.49
2025-06-15,SKU-0007,Electronics,12.25,13.31
2025-06-16,SKU-0007,Electronics,4.95,3.6
2025-06-17,SKU-0007,Electronics,8.81,10.91
2025-06-18,SKU-0007,Electronics,6.68,0.0
2025-06-19,SKU-0007,Electronics,9.08,6.03
2025-06-20,SKU-0007,Electronics,4.0,0.0
2025-06-21,SKU-0007,Electronics,11.26,11.58
2025-06-22,SKU-0007,Electronics,9.58,13.05
2025-06-23,SKU-0007,Electronics,9.3,13.34
2025-06-24,SKU-0007,Electronics,5.24,5.15
2025-06-25,SKU-0007,Electronics,4.78,4.21
2025-06-26,SKU-0007,Electronics,7.52,9.08
2025-06-27,SKU-0007,Electronics,8.1,9.66
2025-06-28,SKU-0007,Electronics,11.02,16.41
2025-06-29,SKU-0007,Electronics,9.38,7.03
2025-06-30,SKU-0007,Electronics,8.5,6.49
2025-07-01,SKU-0007,Electronics,10.97,10.26
2025-07-02,SKU-0007,Electronics,6.87,5.69
2025-07-03,SKU-0007,Electronics,9.43,9.04
2025-07-04,SKU-0007,Electronics,6.71,10.87
2025-07-05,SKU-0007,Electronics,7.88,7.97
2025-07-06,SKU-0007,Electronics,11.29,7.21
2025-07-07,SKU-0007,Electronics,8.95,6.31
2025-07-08,SKU-0007,Electronics,9.63,7.22
2025-07-09,SKU-0007,Electronics,9.36,12.13
2025-07-10,SKU-0007,Electronics,9.7,10.33
2025-07-11,SKU-0007,Electronics,7.51,6.07
2025-07-12,SKU-0007,Electronics,12.51,10.76
2025-07-13,SKU-0007,Electronics,7.89,9.55
2025-07-14,SKU-0007,Electronics,6.37,4.0
2025-07-15,SKU-0007,Electronics,5.08,3.87
2025-07-16,SKU-0007,Electronics,7.8,8.4
2025-07-17,SKU-0007,Electronics,9.86,11.18
2025-07-18,SKU-0007,Electronics,7.57,7.08
2025-07-19,SKU-0007,Electronics,10.56,13.74
2025-07-20,SKU-0007,Electronics,10.19,9.02
2025-07-21,SKU-0007,Electronics,5.96,2.35
2025-07-22,SKU-0007,Electronics,9.28,10.72
2025-07-23,SKU-0007,Electronics,9.1,8.78
2025-07-24,SKU-0007,Electronics,10.75,9.54
2025-07-25,SKU-0007,Electronics,9.85,9.75
2025-07-26,SKU-0007,Electronics,8.3,9.79
2025-07-27,SKU-0007,Electronics,10.73,11.63
2025-07-28,SKU-0007,Electronics,8.09,8.0
2025-07-29,SKU-0007,Electronics,12.7,15.66
2025-07-30,SKU-0007,Electronics,9.37,9.65
2025-07-31,SKU-0007,Electronics,9.94,11.23
2025-08-01,SKU-0007,Electronics,7.97,7.21
2025-08-02,SKU-0007,Electronics,9.34,1.41
2025-08-03,SKU-0007,Electronics,10.32,9.09
2025-08-04,SKU-0007,Electronics,11.1,11.15
2025-08-05,SKU-0007,Electronics,5.53,5.41
2025-08-06,SKU-0007,Electronics,5.82,7.0
2025-08-07,SKU-0007,Electronics,8.49,10.88
2025-08-08,SKU-0007,Electronics,6.32,6.41
2025-08-09,SKU-0007,Electronics,6.75,8.51
2025-08-10,SKU-0007,Electronics,10.91,12.15
2025-08-11,SKU-0007,Electronics,7.9,8.94
2025-08-12,SKU-0007,Electronics,11.1,10.39
2025-08-13,SKU-0007,Electronics,8.17,5.46
2025-08-14,SKU-0007,Electronics,6.15,6.4
2025-08-15,SKU-0007,Electronics,10.1,9.46
2025-08-16,SKU-0007,Electronics,8.99,7.98
2025-08-17,SKU-0007,Electronics,8.79,9.52
2025-08-18,SKU-0007,Electronics,4.89,8.09
2025-08-19,SKU-0007,Electronics,6.55,8.36
2025-08-20,SKU-0007,Electronics,5.34,7.01
2025-08-21,SKU-0007,Electronics,9.22,10.18
2025-08-22,SKU-0007,Electronics,5.89,6.51
2025-08-23,SKU-0007,Electronics,7.08,6.45
2025-08-24,SKU-0007,Electronics,11.9,13.89
2025-08-25,SKU-0007,Electronics,7.9,5.46
2025-08-26,SKU-0007,Electronics,9.16,9.21
2025-08-27,SKU-0007,Electronics,3.23,5.18
2025-08-28,SKU-0007,Electronics,7.82,10.82
2025-08-29,SKU-0007,Electronics,5.67,0.0
2025-08-30,SKU-0007,Electronics,9.99,10.72
2025-08-31,SKU-0007,Electronics,6.45,4.0
2025-09-01,SKU-0007,Electronics,13.37,12.61
2025-09-02,SKU-0007,Electronics,9.32,7.69
2025-09-03,SKU-0007,Electronics,3.68,3.25
2025-09-04,SKU-0007,Electronics,7.33,6.33
2025-09-05,SKU-0007,Electronics,7.63,8.29
2025-09-06,SKU-0007,Electronics,9.12,5.96
2025-09-07,SKU-0007,Electronics,10.79,5.92
2025-09-08,SKU-0007,Electronics,3.75,5.6
2025-09-09,SKU-0007,Electronics,8.87,8.72
2025-09-10,SKU-0007,Electronics,5.06,3.29
2025-09-11,SKU-0007,Electronics,7.32,3.33
2025-09-12,SKU-0007,Electronics,6.37,8.0
2025-09-13,SKU-0007,Electronics,12.27,11.22
2025-09-14,SKU-0007,Electronics,11.32,6.54
2025-09-15,SKU-0007,Electronics,9.16,7.15
2025-09-16,SKU-0007,Electronics,8.46,7.84
2025-09-17,SKU-0007,Electronics,10.49,8.3
2025-09-18,SKU-0007,Electronics,9.1,8.4
2025-09-19,SKU-0007,Electronics,7.53,7.07
2025-09-20,SKU-0007,Electronics,7.72,7.68
2025-09-21,SKU-0007,Electronics,9.68,10.28
2025-09-22,SKU-0007,Electronics,8.01,10.01
2025-09-23,SKU-0007,Electronics,9.69,7.06
2025-09-24,SKU-0007,Electronics,9.58,6.61
2025-09-25,SKU-0007,Electronics,9.02,10.57
2025-09-26,SKU-0007,Electronics,4.02,4.25
2025-09-27,SKU-0007,Electronics,8.47,6.57
2025-09-28,SKU-0007,Electronics,12.5,10.87
2025-09-29,SKU-0007,Electronics,6.23,6.42
2025-09-30,SKU-0007,Electronics,9.21,8.86
2025-01-01,SKU-0009,Electronics,6.6,7.01
2025-01-02,SKU-0009,Electronics,8.21,8.58
2025-01-03,SKU-0009,Electronics,5.19,7.19
2025-01-04,SKU-0009,Electronics,10.09,11.93
2025-01-05,SKU-0009,Electronics,6.23,7.01
2025-01-06,SKU-0009,Electronics,5.64,4.65
2025-01-07,SKU-0009,Electronics,9.09,9.32
2025-01-08,SKU-0009,Electronics,6.32,6.33
2025-01-09,SKU-0009,Electronics,4.96,7.84
2025-01-10,SKU-0009,Electronics,7.62,10.41
2025-01-11,SKU-0009,Electronics,8.58,7.27
2025-01-12,SKU-0009,Electronics,8.51,10.7
2025-01-13,SKU-0009,Electronics,6.62,8.23
2025-01-14,SKU-0009,Electronics,7.27,2.33
2025-01-15,SKU-0009,Electronics,6.9,3.95
2025-01-16,SKU-0009,Electronics,8.11,5.14
2025-01-17,SKU-0009,Electronics,9.9,9.67
2025-01-18,SKU-0009,Electronics,9.3,10.94
2025-01-19,SKU-0009,Electronics,11.99,11.94
2025-01-20,SKU-0009,Electronics,6.51,2.08
2025-01-21,SKU-0009,Electronics,6.68,5.14
2025-01-22,SKU-0009,Electronics,8.27,7.41
2025-01-23,SKU-0009,Electronics,9.44,7.91
2025-01-24,SKU-0009,Electronics,7.95,10.91
2025-01-25,SKU-0009,Electronics,10.36,10.21
2025-01-26,SKU-0009,Electronics,8.88,7.3
2025-01-27,SKU-0009,Electronics,6.37,5.02
2025-01-28,SKU-0009,Electronics,9.59,9.03
2025-01-29,SKU-0009,Electronics,5.38,9.8
2025-01-30,SKU-0009,Electronics,8.72,5.2
2025-01-31,SKU-0009,Electronics,7.2,7.47
2025-02-01,SKU-0009,Electronics,13.11,10.34
2025-02-02,SKU-0009,Electronics,12.06,15.56
2025-02-03,SKU-0009,Electronics,6.83,6.14
2025-02-04,SKU-0009,Electronics,6.02,5.51
2025-02-05,SKU-0009,Electronics,8.02,9.67
2025-02-06,SKU-0009,Electronics,10.28,8.41
2025-02-07,SKU-0009,Electronics,4.16,4.11
2025-02-08,SKU-0009,Electronics,10.31,10.93
2025-02-09,SKU-0009,Electronics,9.47,9.79
2025-02-10,SKU-0009,Electronics,11.13,12.09
2025-02-11,SKU-0009,Electronics,7.36,6.11
2025-02-12,SKU-0009,Electronics,7.77,11.86
2025-02-13,SKU-0009,Electronics,7.74,7.69
2025-02-14,SKU-0009,Electronics,7.15,9.89
2025-02-15,SKU-0009,Electronics,13.66,14.78
2025-02-16,SKU-0009,Electronics,10.31,10.4
2025-02-17,SKU-0009,Electronics,3.35,5.21
2025-02-18,SKU-0009,Electronics,8.39,9.46
2025-02-19,SKU-0009,Electronics,6.7,5.74
2025-02-20,SKU-0009,Electronics,7.3,9.86
2025-02-21,SKU-0009,Electronics,7.37,12.57
2025-02-22,SKU-0009,Electronics,10.61,7.42
2025-02-23,SKU-0009,Electronics,9.9,8.27
2025-02-24,SKU-0009,Electronics,3.74,7.74
2025-02-25,SKU-0009,Electronics,9.54,10.87
2025-02-26,SKU-0009,Electronics,8.46,5.01
2025-02-27,SKU-0009,Electronics,7.17,9.27
2025-02-28,SKU-0009,Electronics,6.03,0.0
2025-03-01,SKU-0009,Electronics,9.31,8.96
2025-03-02,SKU-0009,Electronics,10.44,12.27
2025-03-03,SKU-0009,Electronics,9.42,10.06
2025-03-04,SKU-0009,Electronics,10.53,6.74
2025-03-05,SKU-0009,Electronics,9.15,10.72
2025-03-06,SKU-0009,Electronics,5.66,1.91
2025-03-07,SKU-0009,Electronics,6.65,5.0
2025-03-08,SKU-0009,Electronics,11.28,9.75
2025-03-09,SKU-0009,Electronics,8.47,6.94
2025-03-10,SKU-0009,Electronics,10.39,10.42
2025-03-11,SKU-0009,Electronics,7.79,7.52
2025-03-12,SKU-0009,Electronics,10.73,8.86
2025-03-13,SKU-0009,Electronics,10.78,11.31
2025-03-14,SKU-0009,Electronics,7.83,14.08
2025-03-15,SKU-0009,Electronics,7.67,6.79
2025-03-16,SKU-0009,Electronics,7.73,10.11
2025-03-17,SKU-0009,Electronics,11.53,15.71
2025-03-18,SKU-0009,Electronics,10.6,10.11
2025-03-19,SKU-0009,Electronics,7.43,3.25
2025-03-20,SKU-0009,Electronics,12.23,13.4
2025-03-21,SKU-0009,Electronics,7.17,10.49
2025-03-22,SKU-0009,Electronics,7.84,8.86
2025-03-23,SKU-0009,Electronics,9.85,11.45
2025-03-24,SKU-0009,Electronics,8.03,4.4
2025-03-25,SKU-0009,Electronics,8.31,10.93
2025-03-26,SKU-0009,Electronics,8.1,10.04
2025-03-27,SKU-0009,Electronics,6.07,6.0
2025-03-28,SKU-0009,Electronics,6.91,8.78
2025-03-29,SKU-0009,Electronics,9.85,11.58
2025-03-30,SKU-0009,Electronics,12.38,14.1
2025-03-31,SKU-0009,Electronics,8.71,6.21
2025-04-01,SKU-0009,Electronics,8.15,6.82
2025-04-02,SKU-0009,Electronics,7.47,6.54
2025-04-03,SKU-0009,Electronics,6.2,1.31
2025-04-04,SKU-0009,Electronics,6.82,7.31
2025-04-05,SKU-0009,Electronics,7.1,7.13
2025-04-06,SKU-0009,Electronics,14.0,16.56
2025-04-07,SKU-0009,Electronics,11.45,12.42
2025-04-08,SKU-0009,Electronics,10.49,8.68
2025-04-09,SKU-0009,Electronics,6.87,0.02
2025-04-10,SKU-0009,Electronics,10.53,14.38
2025-04-11,SKU-0009,Electronics,7.05,6.42
2025-04-12,SKU-0009,Electronics,8.28,9.24
2025-04-13,SKU-0009,Electronics,12.45,8.09
2025-04-14,SKU-0009,Electronics,8.98,8.28
2025-04-15,SKU-0009,Electronics,8.38,9.53
2025-04-16,SKU-0009,Electronics,7.78,7.52
2025-04-17,SKU-0009,Electronics,7.73,10.15
2025-04-18,SKU-0009,Electronics,8.99,9.54
2025-04-19,SKU-0009,Electronics,7.24,6.29
2025-04-20,SKU-0009,Electronics,11.99,12.08
2025-04-21,SKU-0009,Electronics,9.47,13.89
2025-04-22,SKU-0009,Electronics,10.23,10.46
2025-04-23,SKU-0009,Electronics,7.13,0.74
2025-04-24,SKU-0009,Electronics,7.81,7.0
2025-04-25,SKU-0009,Electronics,8.93,8.54
2025-04-26,SKU-0009,Electronics,9.13,4.69
2025-04-27,SKU-0009,Electronics,8.3,9.49
2025-04-28,SKU-0009,Electronics,11.58,11.33
2025-04-29,SKU-0009,Electronics,8.8,11.18
2025-04-30,SKU-0009,Electronics,6.52,7.44
2025-05-01,SKU-0009,Electronics,6.66,8.82
2025-05-02,SKU-0009,Electronics,8.44,9.19
2025-05-03,SKU-0009,Electronics,8.2,9.97
2025-05-04,SKU-0009,Electronics,14.34,11.82
2025-05-05,SKU-0009,Electronics,7.45,8.03
2025-05-06,SKU-0009,Electronics,9.71,8.31
2025-05-07,SKU-0009,Electronics,2.46,5.86
2025-05-08,SKU-0009,Electronics,9.65,5.29
2025-05-09,SKU-0009,Electronics,6.91,10.83
2025-05-10,SKU-0009,Electronics,12.65,14.99
2025-05-11,SKU-0009,Electronics,9.8,10.01
2025-05-12,SKU-0009,Electronics,7.86,10.68
2025-05-13,SKU-0009,Electronics,6.37,4.35
2025-05-14,SKU-0009,Electronics,10.14,10.03
2025-05-15,SKU-0009,Electronics,10.87,9.19
2025-05-16,SKU-0009,Electronics,8.01,5.7
2025-05-17,SKU-0009,Electronics,9.75,6.05
2025-05-18,SKU-0009,Electronics,9.16,5.57
2025-05-19,SKU-0009,Electronics,9.5,11.29
2025-05-20,SKU-0009,Electronics,4.65,7.98
2025-05-21,SKU-0009,Electronics,13.1,13.21
2025-05-22,SKU-0009,Electronics,6.82,13.88
2025-05-23,SKU-0009,Electronics,5.46,5.51
2025-05-24,SKU-0009,Electronics,10.08,13.44
2025-05-25,SKU-0009,Electronics,10.84,9.59
2025-05-26,SKU-0009,Electronics,6.19,5.34
2025-05-27,SKU-0009,Electronics,6.08,6.2
2025-05-28,SKU-0009,Electronics,6.96,3.23
2025-05-29,SKU-0009,Electronics,10.6,9.35
2025-05-30,SKU-0009,Electronics,5.55,5.13
2025-05-31,SKU-0009,Electronics,9.84,5.47
2025-06-01,SKU-0009,Electronics,10.76,8.15
2025-06-02,SKU-0009,Electronics,11.5,12.81
2025-06-03,SKU-0009,Electronics,7.28,5.41
2025-06-04,SKU-0009,Electronics,7.86,9.39
2025-06-05,SKU-0009,Electronics,8.02,7.48
2025-06-06,SKU-0009,Electronics,8.18,6.68
2025-06-07,SKU-0009,Electronics,8.99,3.78
2025-06-08,SKU-0009,Electronics,12.03,12.77
2025-06-09,SKU-0009,Electronics,6.51,11.26
2025-06-10,SKU-0009,Electronics,8.23,5.64
2025-06-11,SKU-0009,Electronics,9.77,10.76
2025-06-12,SKU-0009,Electronics,8.84,7.78
2025-06-13,SKU-0009,Electronics,8.95,8.3
2025-06-14,SKU-0009,Electronics,10.77,6.01
2025-06-15,SKU-0009,Electronics,9.19,13.49
2025-06-16,SKU-0009,Electronics,6.51,5.0
2025-06-17,SKU-0009,Electronics,7.14,4.11
2025-06-18,SKU-0009,Electronics,3.62,3.04
2025-06-19,SKU-0009,Electronics,8.31,8.17
2025-06-20,SKU-0009,Electronics,7.74,7.85
2025-06-21,SKU-0009,Electronics,11.68,11.2
2025-06-22,SKU-0009,Electronics,8.88,8.18
2025-06-23,SKU-0009,Electronics,9.18,12.71
2025-06-24,SKU-0009,Electronics,6.76,7.01
2025-06-25,SKU-0009,Electronics,8.69,6.21
2025-06-26,SKU-0009,Electronics,8.06,4.39
2025-06-27,SKU-0009,Electronics,4.47,5.39
2025-06-28,SKU-0009,Electronics,8.84,9.35
2025-06-29,SKU-0009,Electronics,9.97,7.53
2025-06-30,SKU-0009,Electronics,7.91,4.83
2025-07-01,SKU-0009,Electronics,10.78,7.39
2025-07-02,SKU-0009,Electronics,7.61,5.0
2025-07-03,SKU-0009,Electronics,9.14,8.31
2025-07-04,SKU-0009,Electronics,6.96,9.09
2025-07-05,SKU-0009,Electronics,9.65,10.94
2025-07-06,SKU-0009,Electronics,8.02,4.51
2025-07-07,SKU-0009,Electronics,8.2,7.4
2025-07-08,SKU-0009,Electronics,9.24,9.04
2025-07-09,SKU-0009,Electronics,8.39,4.33
2025-07-10,SKU-0009,Electronics,11.75,11.34
2025-07-11,SKU-0009,Electronics,9.37,7.28
2025-07-12,SKU-0009,Electronics,10.18,6.92
2025-07-13,SKU-0009,Electronics,10.86,9.97
2025-07-14,SKU-0009,Electronics,8.02,9.77
2025-07-15,SKU-0009,Electronics,5.5,3.79
2025-07-16,SKU-0009,Electronics,8.88,14.12
2025-07-17,SKU-0009,Electronics,7.68,9.16
2025-07-18,SKU-0009,Electronics,7.74,12.6
2025-07-19,SKU-0009,Electronics,6.05,6.29
2025-07-20,SKU-0009,Electronics,6.69,0.42
2025-07-21,SKU-0009,Electronics,8.54,8.89
2025-07-22,SKU-0009,Electronics,7.38,7.11
2025-07-23,SKU-0009,Electronics,14.14,13.49
2025-07-24,SKU-0009,Electronics,8.96,7.34
2025-07-25,SKU-0009,Electronics,8.53,7.93
2025-07-26,SKU-0009,Electronics,8.7,13.25
2025-07-27,SKU-0009,Electronics,12.27,12.61
2025-07-28,SKU-0009,Electronics,3.32,2.42
2025-07-29,SKU-0009,Electronics,13.33,12.76
2025-07-30,SKU-0009,Electronics,10.13,13.74
2025-07-31,SKU-0009,Electronics,8.36,6.26
2025-08-01,SKU-0009,Electronics,3.05,4.76
2025-08-02,SKU-0009,Electronics,7.87,8.31
2025-08-03,SKU-0009,Electronics,7.39,6.73
2025-08-04,SKU-0009,Electronics,7.98,8.65
2025-08-05,SKU-0009,Electronics,5.68,8.67
2025-08-06,SKU-0009,Electronics,6.71,2.53
2025-08-07,SKU-0009,Electronics,7.69,7.77
2025-08-08,SKU-0009,Electronics,8.22,11.63
2025-08-09,SKU-0009,Electronics,9.01,8.71
2025-08-10,SKU-0009,Electronics,7.67,9.72
2025-08-11,SKU-0009,Electronics,8.27,7.22
2025-08-12,SKU-0009,Electronics,4.09,7.7
2025-08-13,SKU-0009,Electronics,5.44,3.96
2025-08-14,SKU-0009,Electronics,8.61,5.62
2025-08-15,SKU-0009,Electronics,4.9,0.0
2025-08-16,SKU-0009,Electronics,10.91,9.54
2025-08-17,SKU-0009,Electronics,15.71,13.23
2025-08-18,SKU-0009,Electronics,6.04,4.63
2025-08-19,SKU-0009,Electronics,8.37,7.19
2025-08-20,SKU-0009,Electronics,9.1,6.66
2025-08-21,SKU-0009,Electronics,5.11,0.62
2025-08-22,SKU-0009,Electronics,3.43,2.13
2025-08-23,SKU-0009,Electronics,8.85,7.27
2025-08-24,SKU-0009,Electronics,12.33,15.4
2025-08-25,SKU-0009,Electronics,7.2,2.72
2025-08-26,SKU-0009,Electronics,6.74,5.24
2025-08-27,SKU-0009,Electronics,6.55,4.81
2025-08-28,SKU-0009,Electronics,6.56,5.59
2025-08-29,SKU-0009,Electronics,6.59,7.11
2025-08-30,SKU-0009,Electronics,10.16,7.88
2025-08-31,SKU-0009,Electronics,12.37,9.92
2025-09-01,SKU-0009,Electronics,4.62,5.58
2025-09-02,SKU-0009,Electronics,6.22,7.03
2025-09-03,SKU-0009,Electronics,3.05,6.53
2025-09-04,SKU-0009,Electronics,9.2,5.45
2025-09-05,SKU-0009,Electronics,4.9,9.08
2025-09-06,SKU-0009,Electronics,7.95,5.86
2025-09-07,SKU-0009,Electronics,5.28,4.41
2025-09-08,SKU-0009,Electronics,7.4,9.19
2025-09-09,SKU-0009,Electronics,5.05,1.25
2025-09-10,SKU-0009,Electronics,8.75,11.27
2025-09-11,SKU-0009,Electronics,4.71,7.41
2025-09-12,SKU-0009,Electronics,7.92,10.65
2025-09-13,SKU-0009,Electronics,9.28,2.97
2025-09-14,SKU-0009,Electronics,9.5,12.15
2025-09-15,SKU-0009,Electronics,6.06,5.09
2025-09-16,SKU-0009,Electronics,7.49,0.24
2025-09-17,SKU-0009,Electronics,11.19,8.93
2025-09-18,SKU-0009,Electronics,8.86,8.64
2025-09-19,SKU-0009,Electronics,10.36,11.37
2025-09-20,SKU-0009,Electronics,8.94,6.71
2025-09-21,SKU-0009,Electronics,11.4,6.71
2025-09-22,SKU-0009,Electronics,9.13,6.39
2025-09-23,SKU-0009,Electronics,10.35,10.75
2025-09-24,SKU-0009,Electronics,9.13,9.33
2025-09-25,SKU-0009,Electronics,4.34,2.18
2025-09-26,SKU-0009,Electronics,9.19,9.6
2025-09-27,SKU-0009,Electronics,11.77,12.78
2025-09-28,SKU-0009,Electronics,7.87,5.88
2025-09-29,SKU-0009,Electronics,8.05,2.26
2025-09-30,SKU-0009,Electronics,11.19,12.29
2025-01-01,SKU-0011,Electronics,6.23,5.4
2025-01-02,SKU-0011,Electronics,9.41,15.66
2025-01-03,SKU-0011,Electronics,7.55,4.03
2025-01-04,SKU-0011,Electronics,10.42,13.72
2025-01-05,SKU-0011,Electronics,10.23,7.97
2025-01-06,SKU-0011,Electronics,9.93,11.59
2025-01-07,SKU-0011,Electronics,5.97,6.92
2025-01-08,SKU-0011,Electronics,10.02,12.97
2025-01-09,SKU-0011,Electronics,7.89,7.0
2025-01-10,SKU-0011,Electronics,10.48,7.46
2025-01-11,SKU-0011,Electronics,10.51,7.09
2025-01-12,SKU-0011,Electronics,12.17,11.53
2025-01-13,SKU-0011,Electronics,10.57,11.8
2025-01-14,SKU-0011,Electronics,5.59,9.15
2025-01-15,SKU-0011,Electronics,11.14,13.35
2025-01-16,SKU-0011,Electronics,6.52,5.76
2025-01-17,SKU-0011,Electronics,8.34,6.58
2025-01-18,SKU-0011,Electronics,13.04,13.4
2025-01-19,SKU-0011,Electronics,4.66,5.51
2025-01-20,SKU-0011,Electronics,7.36,7.17
2025-01-21,SKU-0011,Electronics,7.32,9.34
